"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00484065","GREEN RIVER, WY US","1929-04-24",,"8.3","-2.8",
"USC00484065","GREEN RIVER, WY US","1929-04-25",,"3.9","-3.3",
"USC00484065","GREEN RIVER, WY US","1929-04-26",,"7.2","-2.8",
"USC00484065","GREEN RIVER, WY US","1929-04-27",,"11.1","-3.3",
"USC00484065","GREEN RIVER, WY US","1929-04-28",,"15.0","-2.2",
"USC00484065","GREEN RIVER, WY US","1929-04-29",,"19.4","2.8",
"USC00484065","GREEN RIVER, WY US","1929-04-30",,"14.4","-0.6",
"USC00484065","GREEN RIVER, WY US","1929-05-01",,"26.1","-6.1",
"USC00484065","GREEN RIVER, WY US","1929-05-02",,"11.1","-3.9",
"USC00484065","GREEN RIVER, WY US","1929-05-03",,"18.9","-2.2",
"USC00484065","GREEN RIVER, WY US","1929-05-04",,"17.2","-1.7",
"USC00484065","GREEN RIVER, WY US","1929-05-05",,"13.9","-1.1",
"USC00484065","GREEN RIVER, WY US","1929-05-06",,"10.0","-3.3",
"USC00484065","GREEN RIVER, WY US","1929-05-07",,"17.2","0.0",
"USC00484065","GREEN RIVER, WY US","1929-05-08",,"17.2","-1.1",
"USC00484065","GREEN RIVER, WY US","1929-05-09",,"20.0","2.8",
"USC00484065","GREEN RIVER, WY US","1929-05-10",,"17.8","0.0",
"USC00484065","GREEN RIVER, WY US","1929-05-11",,"14.4","-1.7",
"USC00484065","GREEN RIVER, WY US","1929-05-12",,"16.1","-3.3",
"USC00484065","GREEN RIVER, WY US","1929-05-13",,"22.2","-0.6",
"USC00484065","GREEN RIVER, WY US","1929-05-14",,"25.0","3.3",
"USC00484065","GREEN RIVER, WY US","1929-05-15",,"23.3","0.0",
"USC00484065","GREEN RIVER, WY US","1929-05-16",,"23.9","1.1",
"USC00484065","GREEN RIVER, WY US","1929-05-17",,"24.4","1.7",
"USC00484065","GREEN RIVER, WY US","1929-05-18",,"21.7","2.8",
"USC00484065","GREEN RIVER, WY US","1929-05-19",,"21.7","-0.6",
"USC00484065","GREEN RIVER, WY US","1929-05-20",,"25.0","7.2",
"USC00484065","GREEN RIVER, WY US","1929-05-21",,"26.1","8.9",
"USC00484065","GREEN RIVER, WY US","1929-05-22",,"20.0","3.3",
"USC00484065","GREEN RIVER, WY US","1929-05-23",,"25.0","5.0",
"USC00484065","GREEN RIVER, WY US","1929-05-24",,"28.9","5.6",
"USC00484065","GREEN RIVER, WY US","1929-05-25",,"26.7","7.2",
"USC00484065","GREEN RIVER, WY US","1929-05-26",,"20.6","0.0",
"USC00484065","GREEN RIVER, WY US","1929-05-27",,"9.4","-3.3",
"USC00484065","GREEN RIVER, WY US","1929-05-28",,"13.3","0.0",
"USC00484065","GREEN RIVER, WY US","1929-05-29",,"13.3","1.1",
"USC00484065","GREEN RIVER, WY US","1929-05-30",,"17.2","-1.1",
"USC00484065","GREEN RIVER, WY US","1929-05-31",,"24.4","6.1",
"USC00484065","GREEN RIVER, WY US","1929-06-01",,"32.2","8.9",
"USC00484065","GREEN RIVER, WY US","1929-06-02",,"25.0","-1.7",
"USC00484065","GREEN RIVER, WY US","1929-06-03",,"12.2","-3.3",
"USC00484065","GREEN RIVER, WY US","1929-06-04",,"23.3","3.3",
"USC00484065","GREEN RIVER, WY US","1929-06-05",,"26.7","7.8",
"USC00484065","GREEN RIVER, WY US","1929-06-06",,"25.6","7.8",
"USC00484065","GREEN RIVER, WY US","1929-06-07",,"26.1","8.3",
"USC00484065","GREEN RIVER, WY US","1929-06-08",,"26.7","7.2",
"USC00484065","GREEN RIVER, WY US","1929-06-09",,"26.7","5.0",
"USC00484065","GREEN RIVER, WY US","1929-06-10",,"25.6","4.4",
"USC00484065","GREEN RIVER, WY US","1929-06-11",,"23.3","2.8",
"USC00484065","GREEN RIVER, WY US","1929-06-12",,"19.4","5.6",
"USC00484065","GREEN RIVER, WY US","1929-06-13",,"22.2","2.8",
"USC00484065","GREEN RIVER, WY US","1929-06-14",,"26.7","5.0",
"USC00484065","GREEN RIVER, WY US","1929-06-15",,"30.6","6.7",
"USC00484065","GREEN RIVER, WY US","1929-06-16",,"29.4","12.8",
"USC00484065","GREEN RIVER, WY US","1929-06-17",,"22.2","3.9",
"USC00484065","GREEN RIVER, WY US","1929-06-18",,"15.6","0.0",
"USC00484065","GREEN RIVER, WY US","1929-06-19",,"22.8","2.8",
"USC00484065","GREEN RIVER, WY US","1929-06-20",,"21.1","0.0",
"USC00484065","GREEN RIVER, WY US","1929-06-21",,"27.8","4.4",
"USC00484065","GREEN RIVER, WY US","1929-06-22",,"28.3","5.6",
"USC00484065","GREEN RIVER, WY US","1929-06-23",,"26.1","6.7",
"USC00484065","GREEN RIVER, WY US","1929-06-24",,"26.1","6.7",
"USC00484065","GREEN RIVER, WY US","1929-06-25",,"27.8","6.7",
"USC00484065","GREEN RIVER, WY US","1929-06-26",,"32.2","7.2",
"USC00484065","GREEN RIVER, WY US","1929-06-27",,"28.9","7.2",
"USC00484065","GREEN RIVER, WY US","1929-06-28",,"31.7","7.2",
"USC00484065","GREEN RIVER, WY US","1929-06-29",,"35.0","10.0",
"USC00484065","GREEN RIVER, WY US","1929-06-30",,"35.0","12.8",
"USC00484065","GREEN RIVER, WY US","1929-07-01",,"29.4","8.9",
"USC00484065","GREEN RIVER, WY US","1929-07-02",,"32.8","7.8",
"USC00484065","GREEN RIVER, WY US","1929-07-03",,"35.0","12.8",
"USC00484065","GREEN RIVER, WY US","1929-07-04",,"32.8","11.7",
"USC00484065","GREEN RIVER, WY US","1929-07-05",,"31.7","6.7",
"USC00484065","GREEN RIVER, WY US","1929-07-06",,"26.7","4.4",
"USC00484065","GREEN RIVER, WY US","1929-07-07",,"28.9","7.8",
"USC00484065","GREEN RIVER, WY US","1929-07-08",,"28.3","4.4",
"USC00484065","GREEN RIVER, WY US","1929-07-09",,"23.9","2.8",
"USC00484065","GREEN RIVER, WY US","1929-07-10",,"26.7","6.1",
"USC00484065","GREEN RIVER, WY US","1929-07-11",,"30.6","11.1",
"USC00484065","GREEN RIVER, WY US","1929-07-12",,"29.4","8.3",
"USC00484065","GREEN RIVER, WY US","1929-07-13",,"32.2","13.9",
"USC00484065","GREEN RIVER, WY US","1929-07-14",,"27.8","10.0",
"USC00484065","GREEN RIVER, WY US","1929-07-15",,"34.4","12.2",
"USC00484065","GREEN RIVER, WY US","1929-07-16",,"33.9","12.2",
"USC00484065","GREEN RIVER, WY US","1929-07-17",,"35.0","13.3",
"USC00484065","GREEN RIVER, WY US","1929-07-18",,"33.3","16.7",
"USC00484065","GREEN RIVER, WY US","1929-07-19",,"33.9","12.8",
"USC00484065","GREEN RIVER, WY US","1929-07-20",,"29.4","9.4",
"USC00484065","GREEN RIVER, WY US","1929-07-21",,"33.9","12.2",
"USC00484065","GREEN RIVER, WY US","1929-07-22",,"34.4","10.6",
"USC00484065","GREEN RIVER, WY US","1929-07-23",,"35.0","12.2",
"USC00484065","GREEN RIVER, WY US","1929-07-24",,"36.1","15.0",
"USC00484065","GREEN RIVER, WY US","1929-07-25",,"36.7","12.8",
"USC00484065","GREEN RIVER, WY US","1929-07-26",,"36.1","13.9",
"USC00484065","GREEN RIVER, WY US","1929-07-27",,"35.6","15.6",
"USC00484065","GREEN RIVER, WY US","1929-07-28",,"32.2","10.6",
"USC00484065","GREEN RIVER, WY US","1929-07-29",,"32.8","11.1",
"USC00484065","GREEN RIVER, WY US","1929-07-30",,"33.9","12.8",
"USC00484065","GREEN RIVER, WY US","1929-07-31",,"32.8","15.6",
"USC00484065","GREEN RIVER, WY US","1929-08-01",,"33.3","10.6",
"USC00484065","GREEN RIVER, WY US","1929-08-02",,"31.7","9.4",
"USC00484065","GREEN RIVER, WY US","1929-08-03",,"31.7","14.4",
"USC00484065","GREEN RIVER, WY US","1929-08-04",,"34.4","16.1",
"USC00484065","GREEN RIVER, WY US","1929-08-05",,"27.8","13.9",
"USC00484065","GREEN RIVER, WY US","1929-08-06",,"27.8","13.3",
"USC00484065","GREEN RIVER, WY US","1929-08-07",,"31.7","6.1",
"USC00484065","GREEN RIVER, WY US","1929-08-08",,"31.1","5.0",
"USC00484065","GREEN RIVER, WY US","1929-08-09",,"31.1","8.9",
"USC00484065","GREEN RIVER, WY US","1929-08-10",,"31.1","7.8",
"USC00484065","GREEN RIVER, WY US","1929-08-11",,"31.7","6.7",
"USC00484065","GREEN RIVER, WY US","1929-08-12",,"32.8","6.1",
"USC00484065","GREEN RIVER, WY US","1929-08-13",,"34.4","9.4",
"USC00484065","GREEN RIVER, WY US","1929-08-14",,"33.9","8.9",
"USC00484065","GREEN RIVER, WY US","1929-08-15",,"35.6","9.4",
"USC00484065","GREEN RIVER, WY US","1929-08-16",,"32.8","11.1",
"USC00484065","GREEN RIVER, WY US","1929-08-17",,"31.1","9.4",
"USC00484065","GREEN RIVER, WY US","1929-08-18",,"33.9","13.3",
"USC00484065","GREEN RIVER, WY US","1929-08-19",,"30.0","10.6",
"USC00484065","GREEN RIVER, WY US","1929-08-20",,"31.1","10.6",
"USC00484065","GREEN RIVER, WY US","1929-08-21",,"30.0","7.8",
"USC00484065","GREEN RIVER, WY US","1929-08-22",,"28.9","7.2",
"USC00484065","GREEN RIVER, WY US","1929-08-23",,"32.2","9.4",
"USC00484065","GREEN RIVER, WY US","1929-08-24",,"31.1","6.7",
"USC00484065","GREEN RIVER, WY US","1929-08-25",,"29.4","12.2",
"USC00484065","GREEN RIVER, WY US","1929-08-26",,"31.7","10.0",
"USC00484065","GREEN RIVER, WY US","1929-08-27",,"32.2","15.0",
"USC00484065","GREEN RIVER, WY US","1929-08-28",,"31.7","16.7",
"USC00484065","GREEN RIVER, WY US","1929-08-29",,"32.2","13.3",
"USC00484065","GREEN RIVER, WY US","1929-08-30",,"30.6","12.8",
"USC00484065","GREEN RIVER, WY US","1929-08-31",,"31.1","11.1",
"USC00484065","GREEN RIVER, WY US","1929-09-01",,"23.3","12.2",
"USC00484065","GREEN RIVER, WY US","1929-09-02",,"31.7","11.1",
"USC00484065","GREEN RIVER, WY US","1929-09-03",,"22.2","10.0",
"USC00484065","GREEN RIVER, WY US","1929-09-04",,"22.2","2.2",
"USC00484065","GREEN RIVER, WY US","1929-09-05",,"20.0","6.1",
"USC00484065","GREEN RIVER, WY US","1929-09-06",,"19.4","1.1",
"USC00484065","GREEN RIVER, WY US","1929-09-07",,"15.0","1.7",
"USC00484065","GREEN RIVER, WY US","1929-09-08",,"8.3","1.7",
"USC00484065","GREEN RIVER, WY US","1929-09-09",,"15.0","-1.7",
"USC00484065","GREEN RIVER, WY US","1929-09-10",,"17.8","-1.1",
"USC00484065","GREEN RIVER, WY US","1929-09-11",,"21.7","5.0",
"USC00484065","GREEN RIVER, WY US","1929-09-12",,"20.6","1.7",
"USC00484065","GREEN RIVER, WY US","1929-09-13",,"22.8","2.8",
"USC00484065","GREEN RIVER, WY US","1929-09-14",,"26.1","3.3",
"USC00484065","GREEN RIVER, WY US","1929-09-15",,"27.2","7.2",
"USC00484065","GREEN RIVER, WY US","1929-09-16",,"20.6","1.1",
"USC00484065","GREEN RIVER, WY US","1929-09-17",,"26.7","2.2",
"USC00484065","GREEN RIVER, WY US","1929-09-18",,"30.0","4.4",
"USC00484065","GREEN RIVER, WY US","1929-09-19",,"28.9","3.3",
"USC00484065","GREEN RIVER, WY US","1929-09-20",,"28.3","6.1",
"USC00484065","GREEN RIVER, WY US","1929-09-21",,"21.7","7.2",
"USC00484065","GREEN RIVER, WY US","1929-09-22",,"22.2","4.4",
"USC00484065","GREEN RIVER, WY US","1929-09-23",,"20.0","5.0",
"USC00484065","GREEN RIVER, WY US","1929-09-24",,"18.3","4.4",
"USC00484065","GREEN RIVER, WY US","1929-09-25",,"18.9","4.4",
"USC00484065","GREEN RIVER, WY US","1929-09-26",,"21.1","5.0",
"USC00484065","GREEN RIVER, WY US","1929-09-27",,"23.3","0.6",
"USC00484065","GREEN RIVER, WY US","1929-09-28",,"23.3","0.0",
"USC00484065","GREEN RIVER, WY US","1929-09-29",,"22.2","5.6",
"USC00484065","GREEN RIVER, WY US","1929-09-30",,"21.7","2.2",
"USC00484065","GREEN RIVER, WY US","1929-10-01",,"2.8","0.6",
"USC00484065","GREEN RIVER, WY US","1929-10-02",,"26.7","5.0",
"USC00484065","GREEN RIVER, WY US","1929-10-03",,"15.6","5.0",
"USC00484065","GREEN RIVER, WY US","1929-10-04",,"18.9","1.7",
"USC00484065","GREEN RIVER, WY US","1929-10-05",,"21.7","-0.6",
"USC00484065","GREEN RIVER, WY US","1929-10-06",,"24.4","2.8",
"USC00484065","GREEN RIVER, WY US","1929-10-07",,"22.2","1.1",
"USC00484065","GREEN RIVER, WY US","1929-10-08",,"17.2","2.2",
"USC00484065","GREEN RIVER, WY US","1929-10-09",,"16.7","1.1",
"USC00484065","GREEN RIVER, WY US","1929-10-10",,"15.6","1.7",
"USC00484065","GREEN RIVER, WY US","1929-10-11",,"15.6","-2.2",
"USC00484065","GREEN RIVER, WY US","1929-10-12",,"16.1","-3.3",
"USC00484065","GREEN RIVER, WY US","1929-10-13",,"18.3","-3.9",
"USC00484065","GREEN RIVER, WY US","1929-10-14",,"20.6","-4.4",
"USC00484065","GREEN RIVER, WY US","1929-10-15",,"21.1","-3.3",
"USC00484065","GREEN RIVER, WY US","1929-10-16",,"17.2","-2.2",
"USC00484065","GREEN RIVER, WY US","1929-10-17",,"15.6","-1.1",
"USC00484065","GREEN RIVER, WY US","1929-10-18",,"20.0","-0.6",
"USC00484065","GREEN RIVER, WY US","1929-10-19",,"19.4","-2.2",
"USC00484065","GREEN RIVER, WY US","1929-10-20",,"17.2","-5.6",
"USC00484065","GREEN RIVER, WY US","1929-10-21",,"20.0","-2.8",
"USC00484065","GREEN RIVER, WY US","1929-10-22",,"16.1","-1.7",
"USC00484065","GREEN RIVER, WY US","1929-10-23",,"9.4","-8.9",
"USC00484065","GREEN RIVER, WY US","1929-10-24",,"10.0","-10.6",
"USC00484065","GREEN RIVER, WY US","1929-10-25",,"12.2","-9.4",
"USC00484065","GREEN RIVER, WY US","1929-10-26",,"15.6","-7.2",
"USC00484065","GREEN RIVER, WY US","1929-10-27",,"19.4","-1.1",
"USC00484065","GREEN RIVER, WY US","1929-10-28",,"20.0","-2.2",
"USC00484065","GREEN RIVER, WY US","1929-10-29",,"0.6","-4.4",
"USC00484065","GREEN RIVER, WY US","1929-10-30",,"0.0","-5.0",
"USC00484065","GREEN RIVER, WY US","1929-10-31",,"2.2","-3.9",
"USC00484065","GREEN RIVER, WY US","1929-11-01",,"10.0","-13.3",
"USC00484065","GREEN RIVER, WY US","1929-11-02",,"5.0","-11.7",
"USC00484065","GREEN RIVER, WY US","1929-11-03",,"10.0","-10.0",
"USC00484065","GREEN RIVER, WY US","1929-11-04",,"6.7","-8.3",
"USC00484065","GREEN RIVER, WY US","1929-11-05",,"12.8","-6.7",
"USC00484065","GREEN RIVER, WY US","1929-11-06",,"16.1","-2.8",
"USC00484065","GREEN RIVER, WY US","1929-11-07",,"7.2","-4.4",
"USC00484065","GREEN RIVER, WY US","1929-11-08",,"1.7","-10.6",
"USC00484065","GREEN RIVER, WY US","1929-11-09",,"4.4","-9.4",
"USC00484065","GREEN RIVER, WY US","1929-11-10",,"10.6","-4.4",
"USC00484065","GREEN RIVER, WY US","1929-11-11",,"5.6","-5.6",
"USC00484065","GREEN RIVER, WY US","1929-11-12",,"1.1","-13.9",
"USC00484065","GREEN RIVER, WY US","1929-11-13",,"-0.6","-15.6",
"USC00484065","GREEN RIVER, WY US","1929-11-14",,"0.6","-15.0",
"USC00484065","GREEN RIVER, WY US","1929-11-15",,"8.9","-8.9",
"USC00484065","GREEN RIVER, WY US","1929-11-16",,"12.8","-7.2",
"USC00484065","GREEN RIVER, WY US","1929-11-17",,"13.3","-6.7",
"USC00484065","GREEN RIVER, WY US","1929-11-18",,"13.3","-3.9",
"USC00484065","GREEN RIVER, WY US","1929-11-19",,"12.8","-6.1",
"USC00484065","GREEN RIVER, WY US","1929-11-20",,"-0.6","-15.0",
"USC00484065","GREEN RIVER, WY US","1929-11-21",,"0.0","-17.8",
"USC00484065","GREEN RIVER, WY US","1929-11-22",,"-6.1","-15.6",
"USC00484065","GREEN RIVER, WY US","1929-11-23",,"0.0","-10.0",
"USC00484065","GREEN RIVER, WY US","1929-11-24",,"-0.6","-9.4",
"USC00484065","GREEN RIVER, WY US","1929-11-25",,"3.9","-5.6",
"USC00484065","GREEN RIVER, WY US","1929-11-26",,"-0.6","-4.4",
"USC00484065","GREEN RIVER, WY US","1929-11-27",,"7.2","-3.9",
"USC00484065","GREEN RIVER, WY US","1929-11-28",,"9.4","-1.7",
"USC00484065","GREEN RIVER, WY US","1929-11-29",,"12.8","-6.1",
"USC00484065","GREEN RIVER, WY US","1929-11-30",,"10.6","-4.4",
"USC00484065","GREEN RIVER, WY US","1929-12-01",,"5.0","-7.2",
"USC00484065","GREEN RIVER, WY US","1929-12-02",,"-1.7","-15.0",
"USC00484065","GREEN RIVER, WY US","1929-12-03",,"5.0","-14.4",
"USC00484065","GREEN RIVER, WY US","1929-12-04",,"9.4","-15.0",
"USC00484065","GREEN RIVER, WY US","1929-12-05",,"6.7","-9.4",
"USC00484065","GREEN RIVER, WY US","1929-12-06",,"7.8","-2.8",
"USC00484065","GREEN RIVER, WY US","1929-12-07",,"7.2","-6.1",
"USC00484065","GREEN RIVER, WY US","1929-12-08",,"7.2","-6.7",
"USC00484065","GREEN RIVER, WY US","1929-12-09",,"7.2","-3.9",
"USC00484065","GREEN RIVER, WY US","1929-12-10",,"9.4","-4.4",
"USC00484065","GREEN RIVER, WY US","1929-12-11",,"10.6","-2.8",
"USC00484065","GREEN RIVER, WY US","1929-12-12",,"13.9","-1.7",
"USC00484065","GREEN RIVER, WY US","1929-12-13",,"13.9","-3.9",
"USC00484065","GREEN RIVER, WY US","1929-12-14",,"13.9","-3.9",
"USC00484065","GREEN RIVER, WY US","1929-12-15",,"13.9","-7.2",
"USC00484065","GREEN RIVER, WY US","1929-12-16",,"16.1","-8.3",
"USC00484065","GREEN RIVER, WY US","1929-12-17",,"15.0","-6.7",
"USC00484065","GREEN RIVER, WY US","1929-12-18",,"7.2","-7.8",
"USC00484065","GREEN RIVER, WY US","1929-12-19",,"1.1","-13.9",
"USC00484065","GREEN RIVER, WY US","1929-12-20",,"-1.1","-10.6",
"USC00484065","GREEN RIVER, WY US","1929-12-21",,"-3.9","-12.2",
"USC00484065","GREEN RIVER, WY US","1929-12-22",,"-3.3","-15.0",
"USC00484065","GREEN RIVER, WY US","1929-12-23",,"-3.9","-17.8",
"USC00484065","GREEN RIVER, WY US","1929-12-24",,"0.6","-17.8",
"USC00484065","GREEN RIVER, WY US","1929-12-25",,"1.7","-5.6",
"USC00484065","GREEN RIVER, WY US","1929-12-26",,"5.0","-13.9",
"USC00484065","GREEN RIVER, WY US","1929-12-27",,"7.2","-12.8",
"USC00484065","GREEN RIVER, WY US","1929-12-28",,"8.3","-9.4",
"USC00484065","GREEN RIVER, WY US","1929-12-29",,"2.2","-7.2",
"USC00484065","GREEN RIVER, WY US","1929-12-30",,"9.4","-11.7",
"USC00484065","GREEN RIVER, WY US","1929-12-31",,"6.7","-8.3",
"USC00484065","GREEN RIVER, WY US","1930-01-01",,"1.7","-15.0",
"USC00484065","GREEN RIVER, WY US","1930-01-02",,"-6.7","-10.0",
"USC00484065","GREEN RIVER, WY US","1930-01-03",,"0.0","-17.8",
"USC00484065","GREEN RIVER, WY US","1930-01-04",,"-1.1","-18.3",
"USC00484065","GREEN RIVER, WY US","1930-01-05",,"2.8","-3.9",
"USC00484065","GREEN RIVER, WY US","1930-01-06",,"7.2","-13.3",
"USC00484065","GREEN RIVER, WY US","1930-01-07",,"-2.8","-26.1",
"USC00484065","GREEN RIVER, WY US","1930-01-08",,"-12.2","-28.3",
"USC00484065","GREEN RIVER, WY US","1930-01-09",,"-10.0","-28.3",
"USC00484065","GREEN RIVER, WY US","1930-01-10",,"-8.3","-25.0",
"USC00484065","GREEN RIVER, WY US","1930-01-11",,"-11.7","-18.3",
"USC00484065","GREEN RIVER, WY US","1930-01-12",,"-2.8","-17.8",
"USC00484065","GREEN RIVER, WY US","1930-01-13",,"-4.4","-20.6",
"USC00484065","GREEN RIVER, WY US","1930-01-14",,"-6.7","-24.4",
"USC00484065","GREEN RIVER, WY US","1930-01-15",,"-16.1","-23.3",
"USC00484065","GREEN RIVER, WY US","1930-01-16",,"-11.1","-17.8",
"USC00484065","GREEN RIVER, WY US","1930-01-17",,"5.6","-32.2",
"USC00484065","GREEN RIVER, WY US","1930-01-18",,"-18.3","-32.8",
"USC00484065","GREEN RIVER, WY US","1930-01-19",,"-18.3","-18.9",
"USC00484065","GREEN RIVER, WY US","1930-01-20",,"-6.7","-16.7",
"USC00484065","GREEN RIVER, WY US","1930-01-21",,"-10.0","-33.9",
"USC00484065","GREEN RIVER, WY US","1930-01-22",,"-15.6","-33.9",
"USC00484065","GREEN RIVER, WY US","1930-01-23",,"-17.2","-29.4",
"USC00484065","GREEN RIVER, WY US","1930-01-24",,"-12.2","-28.9",
"USC00484065","GREEN RIVER, WY US","1930-01-25",,"-12.2","-15.0",
"USC00484065","GREEN RIVER, WY US","1930-01-26",,"-2.2","-21.7",
"USC00484065","GREEN RIVER, WY US","1930-01-27",,"-6.7","-21.1",
"USC00484065","GREEN RIVER, WY US","1930-01-28",,"0.6","-22.8",
"USC00484065","GREEN RIVER, WY US","1930-01-29",,"-4.4","-23.3",
"USC00484065","GREEN RIVER, WY US","1930-01-30",,"0.0","-18.9",
"USC00484065","GREEN RIVER, WY US","1930-01-31",,"-0.6","-13.3",
"USC00484065","GREEN RIVER, WY US","1930-02-01",,"-1.7","-7.8",
"USC00484065","GREEN RIVER, WY US","1930-02-02",,"1.7","-2.8",
"USC00484065","GREEN RIVER, WY US","1930-02-03",,"5.6","-6.1",
"USC00484065","GREEN RIVER, WY US","1930-02-04",,"1.7","-12.2",
"USC00484065","GREEN RIVER, WY US","1930-02-05",,"5.6","-10.0",
"USC00484065","GREEN RIVER, WY US","1930-02-06",,"8.9","-2.8",
"USC00484065","GREEN RIVER, WY US","1930-02-07",,"9.4","-5.0",
"USC00484065","GREEN RIVER, WY US","1930-02-08",,"10.0","-6.1",
"USC00484065","GREEN RIVER, WY US","1930-02-09",,"12.2","-6.7",
"USC00484065","GREEN RIVER, WY US","1930-02-10",,"7.2","-10.0",
"USC00484065","GREEN RIVER, WY US","1930-02-11",,"10.0","-8.9",
"USC00484065","GREEN RIVER, WY US","1930-02-12",,"6.1","-0.6",
"USC00484065","GREEN RIVER, WY US","1930-02-13",,"3.9","-0.6",
"USC00484065","GREEN RIVER, WY US","1930-02-14",,"8.9","0.6",
"USC00484065","GREEN RIVER, WY US","1930-02-15",,"7.2","-1.7",
"USC00484065","GREEN RIVER, WY US","1930-02-16",,"7.8","-2.2",
"USC00484065","GREEN RIVER, WY US","1930-02-17",,"11.1","-2.8",
"USC00484065","GREEN RIVER, WY US","1930-02-18",,"12.8","-5.0",
"USC00484065","GREEN RIVER, WY US","1930-02-19",,"16.7","-4.4",
"USC00484065","GREEN RIVER, WY US","1930-02-20",,"15.6","-3.9",
"USC00484065","GREEN RIVER, WY US","1930-02-21",,"8.3","-2.2",
"USC00484065","GREEN RIVER, WY US","1930-02-22",,"7.8","-3.3",
"USC00484065","GREEN RIVER, WY US","1930-02-23",,"5.0","-8.9",
"USC00484065","GREEN RIVER, WY US","1930-02-24",,"1.1","-7.8",
"USC00484065","GREEN RIVER, WY US","1930-02-25",,"2.2","-10.0",
"USC00484065","GREEN RIVER, WY US","1930-02-26",,"2.2","-9.4",
"USC00484065","GREEN RIVER, WY US","1930-02-27",,"7.8","-10.0",
"USC00484065","GREEN RIVER, WY US","1930-02-28",,"2.8","-14.4",
"USC00484065","GREEN RIVER, WY US","1930-03-01",,"-0.6","-11.7",
"USC00484065","GREEN RIVER, WY US","1930-03-02",,"-1.7","-13.3",
"USC00484065","GREEN RIVER, WY US","1930-03-03",,"0.0","-16.1",
"USC00484065","GREEN RIVER, WY US","1930-03-04",,"1.7","-11.1",
"USC00484065","GREEN RIVER, WY US","1930-03-05",,"11.1","-6.1",
"USC00484065","GREEN RIVER, WY US","1930-03-06",,"9.4","-2.2",
"USC00484065","GREEN RIVER, WY US","1930-03-07",,"5.0","-10.0",
"USC00484065","GREEN RIVER, WY US","1930-03-08",,"4.4","-10.6",
"USC00484065","GREEN RIVER, WY US","1930-03-09",,"4.4","-10.0",
"USC00484065","GREEN RIVER, WY US","1930-03-10",,"6.1","-6.7",
"USC00484065","GREEN RIVER, WY US","1930-03-11",,"11.1","-6.1",
"USC00484065","GREEN RIVER, WY US","1930-03-12",,"13.3","-6.7",
"USC00484065","GREEN RIVER, WY US","1930-03-13",,"15.6","-5.0",
"USC00484065","GREEN RIVER, WY US","1930-03-14",,"13.3","0.0",
"USC00484065","GREEN RIVER, WY US","1930-03-15",,"14.4","-1.7",
"USC00484065","GREEN RIVER, WY US","1930-03-16",,"12.8","-3.9",
"USC00484065","GREEN RIVER, WY US","1930-03-17",,"3.3","-8.9",
"USC00484065","GREEN RIVER, WY US","1930-03-18",,"8.3","-2.8",
"USC00484065","GREEN RIVER, WY US","1930-03-19",,"11.1","-1.7",
"USC00484065","GREEN RIVER, WY US","1930-03-20",,"10.6","-3.9",
"USC00484065","GREEN RIVER, WY US","1930-03-21",,"12.8","-0.6",
"USC00484065","GREEN RIVER, WY US","1930-03-22",,"11.1","-1.7",
"USC00484065","GREEN RIVER, WY US","1930-03-23",,"4.4","-7.2",
"USC00484065","GREEN RIVER, WY US","1930-03-24",,"10.0","-2.8",
"USC00484065","GREEN RIVER, WY US","1930-03-25",,"9.4","-4.4",
"USC00484065","GREEN RIVER, WY US","1930-03-26",,"0.6","-11.1",
"USC00484065","GREEN RIVER, WY US","1930-03-27",,"2.8","-5.6",
"USC00484065","GREEN RIVER, WY US","1930-03-28",,"9.4","-7.8",
"USC00484065","GREEN RIVER, WY US","1930-03-29",,"13.3","-2.2",
"USC00484065","GREEN RIVER, WY US","1930-03-30",,"12.2","-5.0",
"USC00484065","GREEN RIVER, WY US","1930-03-31",,"9.4","-7.2",
"USC00484065","GREEN RIVER, WY US","1930-04-01",,"21.1","-7.2",
"USC00484065","GREEN RIVER, WY US","1930-04-02",,"11.1","-6.1",
"USC00484065","GREEN RIVER, WY US","1930-04-03",,"16.1","-4.4",
"USC00484065","GREEN RIVER, WY US","1930-04-04",,"17.8","-2.8",
"USC00484065","GREEN RIVER, WY US","1930-04-05",,"17.2","-3.3",
